productName,genericName,packSize,gmsNo,costPrice,vatRate,manufacturer,legalCategory,barcode,ipuCode
B V STERILE NON-ADH DRESSING 5 X 5CM,,150,,15.45,23,Fleming,,5605622012636,5099627255462
B V STERILE NON-ADHERANT DRES 7.5X7.5 CM,,150,77720,31.95,23,Fleming,,5605622012643,5099627703888
B V STERILE NON-ADHERANT DRESS 10 X 10CM,,150,77720,41.45,23,Fleming,,5605622012650,5099627255479
B V STERILE NON-ADHERANT DRESS 20 X 10CM,,150,77720,69.95,23,Fleming,,5605622012667,5099627319249
B V STERILE NON-ADHERANT LRG 30 X 40CM,,40,,128.25,23,Fleming,,5605622017426,5099627142045
B V STERILE RIBBON GAUZE 1.25CM X 5M 60,,1,,15.25,23,Fleming,,5605622014227,5099627382700
B V STERILE RIBBON GAUZE 2.5CM X 5M 30,,1,,18.75,23,Fleming,,5605622014234,5099627382724
B V STERILE RIBBON GAUZE 5CM X 5M,,15,,20.75,23,Fleming,,5605622024264,5099627449618
B V STERILE RIBBON GAUZE 5CM X 5M 26,,1,,21.75,23,Fleming,,5605622014241,5099627691185
B V STERILE STOCKINETTE 10CM X 1.3M,,20,,86.25,23,Fleming,,5605622002958,5099627958226
B V STERILE STOCKINETTE 15CM X 1.4M,,15,,94.75,23,Fleming,,5605622002965,5099627958233
B V STERILE STOCKINETTE 20CM X 1.4M,,15,,121.95,23,Fleming,,,5099627958240
B V STERILE STOCKINETTE 5CM X 1M,,40,,79.75,23,Fleming,,5605622002934,5099627958257
B V STERILE STOCKINETTE 7.5CM X 1M,,40,,101.95,23,Fleming,,5605622002941,5099627958264
B V STOCKINETTE 10CM X 25M,,1,,24.75,23,Fleming,,5605622002668,5099627726924
B V STOCKINETTE 15CM X 25M,,1,,36.45,23,Fleming,,5605622002682,5099627726948
B V STOCKINETTE 3CM X 25M,,1,,7.75,23,Fleming,,5605622002637,5099627726016
B V STOCKINETTE 5CM X 25M,,1,,12.75,23,Fleming,,5605622002644,5099627726023
B V STOCKINETTE 7CM X 25M,,1,,17.45,23,Fleming,,5605622002651,5099627958271
B V SURGEONS FACE MASK WITH ELASTIC,,50,,13.75,23,Fleming,,5605622008240,5099627863131
B V SURGEONS FACE MASK WITH SHIELD,,50,,41.23,23,Fleming,,5605622008233,5099627863124
B V SURGEONS FACE MASK WITH TIES GRN,,50,,13.75,23,Fleming,,5605622008226,5099627862912
B V SURGICAL GAUZE 80CM X 1M,,80,,64.25,23,Fleming,,5605622000183,5099627958288
B V SUTURE PACK NO 2 STERILE,,1,,6.75,23,Fleming,,5605622013152,5099627863230
B V TONGUE DEPRESSORS PLASTIC ADULT CRUV,,100,,4.95,23,Fleming,,5605622028750,5099627608572
B V TUBULAR BANDAGE 1M SIZE C,,1,,3.59,0,Fleming,,5099390410457,5099627508360
B V TUBULAR BANDAGE 1M SIZE D,,1,,3.95,23,Fleming,,5605622002859,5099627958295
B V TUBULAR GAUZE BANDAGE 4M X12CM,,1,,2.95,23,Fleming,,5605622002606,5099627899208
B V TUBULAR GAUZE BANDAGE 4M X6CM,,1,,1.45,23,Fleming,,5099390409673,5099627899178
B V TUBULAR GAUZE BANDAGE 4M X6CM,,1,,1.45,23,Fleming,,5605622002576,5099627899178
B V TUBULAR GAUZE BANDAGE 4M X8CM,,1,,2.80,23,Fleming,,5605622002583,5099627899185
B V WHITE CREPE BNDG 6CMX5M WITH 1 CLIP,,1,,7.50,23,Fleming,,5605622001395,5099627714266
B V WHITE CREPE BNDG 8CMX5M WITH 2 CLIP,,1,,1.03,23,Fleming,,5605622001401,5099627758369
B V WHITE OPEN WEAVE BANDAGE 10CM X5M,,1,,1.75,23,Fleming,,5605622000404,5099627896849
B V WHITE OPEN WOVE BNDG 5CM X 5M GMS,,1,80241,0.36,23,Fleming,,5605622000381,5099627797788
B V WHITE OPEN WOVE BNDG 7.5CMX5M GMS,,1,80268,0.52,23,Fleming,,5605622000398,5099627797795
B-6 TABS PYRIDOXINE 50MG TABS,,100,,6.03,13.50,Lamberts,,,5099627829052
B-NATAL 25MG LOZ ULM POA,PYRIDOXINE,28,,0.00,13.50,Unlicensed Medicines,S1A,,5099627260909
B12 ANKERMAN 1000MCG TABS ULM POA,CYANOCOBALAMIN,50,,0.00,0,Unlicensed Medicines,S1A,,2200002772587
B12 ANKERMAN 1000MCG/ML LIQUID ULM POA,CYANOCOBALAMIN,30,,0.00,0,Unlicensed Medicines,S1A,,2200002772556
B12 ANKERMAN 1000MCG/ML SOLN/INJ 1M ULM,CYANOCOBALAMIN,10,,0.00,23,Unlicensed Medicines,S1A,,2200002796484
B12 ANKERMAN 1000MCG/ML SOLN/INJ 1ML ULM,CYANOCOBALAMIN,10,,0.00,23,Unlicensed Medicines,S1A,,2200002796477
B2 RIBOFLAVIN TABS ULM POA,RIBOFLAVIN,100,,0.00,13.50,Unlicensed Medicines,S1A,,5099627680998
BABY ORAJEL CHERRY FLAV GEL ULM POA,BENZOCAINE,9,,0.00,23,Unlicensed Medicines,S1A,,2200002766845
BABYHALER SPACER DEVICE,DEVICE,1,13508,17.01,23,Gsk Med,,5000124437251,5099627631693
BABYHALER SPACER DEVICE,DEVICE,1,13508,17.01,23,Gsk Med,,5099211000492,5099627631693
BABYLAX 1.8G RECTAL SOLUTION,GLYCEROL,3,,8.95,23,Bausch&lmb,,53997227,
BACITRACIN & POLYMYXIN B EYE OINT ULM,BACITRACIN/POLYMYXIN B,3,,0.00,23,Unlicensed Medicines,S1A,,2200002795449
BACITRACIN 50000 UNITS INJ ULM POA,BACITRACIN,1,,0.00,23,Unlicensed Medicines,S1A,,2200002766463
BACK WARMER FLEECE,,1,,5.41,23,Sure H&b,,5055172220027,5099627889216
BACKSRUS RIPPLE SEAT,,1,,26.50,0,Putnams,,,5099627833509
BACLOFEN 0.5MG/ML SOLN/INF 20ML ULM POA,BACLOFEN,1,,0.00,23,Unlicensed Medicines,S1A,,2200002766470
BACLOFEN 1MG/ML IT INJ 12ML ULM POA,BACLOFEN,1,,0.00,23,Unlicensed Medicines,S1A,,2200002766500
BACLOFEN 2MG/ML IT INJ 12ML ULM POA,BACLOFEN,1,,0.00,23,Unlicensed Medicines,S1A,,2200002766531
BACLOFEN 2MG/ML SOLN/INF 20ML ULM POA,BACLOFEN,1,,0.00,23,Unlicensed Medicines,S1A,,2200002766487
BACLOFEN 2MG/ML SOLN/INF 5ML ULM POA,BACLOFEN,10,,0.00,23,Unlicensed Medicines,S1A,,2200002766494
BACLOPAR 10MG TABS BACLOFEN,BACLOFEN,100,13595,6.15,0,Viatris,S1B,5099151000613,5099627486521
BACTERIOSTATIC SODIUM CHLORIDE 20ML ULM,SODIUM CHLORIDE,25,,0.00,23,Unlicensed Medicines,S1A,,2200002938112
BACTERIOSTATIC SODIUM CHLORIDE 30ML ULM,SODIUM CHLORIDE,10,,0.00,23,Unlicensed Medicines,S1A,,2200002981835
BACTIGRAS MED DRSS 10CM X 10CM STER POA,,10,,0.00,23,Medisource,,,5099627562232
BACTIGRAS MED DRSS 10CMX10CM STERILE GMS,,1,80365,0.53,23,S&nephew,,5000223421984,5099627672368
BACTIGRAS MED DRSS 10X10CM STERILE,,10,,5.33,23,S&nephew,,5000223074579,5099627106771
BACTIGRAS MED DRSS 15CM X 20CM STERILE,,1,,1.55,23,S&nephew,,5000223421991,5099627997959
BACTIGRAS MED DRSS 15CM X 20CM STERILE,,10,77720,15.54,23,S&nephew,,5000223074616,5099627115506
BACTIGRAS MED DRSS 5CM X 5CM STERILE,,1,,0.29,23,S&nephew,,5000223421977,5099627997928
BACTIGRAS MED DRSS 5CM X 5CM STERILE,,50,77720,14.67,23,S&nephew,,5000223074562,5099627106788
BACTIGRAS ROLL 15CM X 1M CTN,,12,,86.64,23,S&nephew,,5000223075057,5099627853392
BACTROBETNOVATMICONA OINT ULM POA,BACTROBAN/BETNOV/MICONAZO,50,,0.00,23,Unlicensed Medicines,S1A,,2200002976770
BACTROBAN 2% NASAL OINT,MUPIROCIN,3,13773,7.19,23,Gsk Med,S1A,50483174,5099627293709
BACTROBAN 2% NASAL OINT,MUPIROCIN,3,13773,7.19,23,Gsk Med,S1A,5099211003172,5099627293709
BACTROBAN 2% NASAL OINT PCO,MUPIROCIN,3,36830,6.98,23,Pco,S1A,,5099627668200
BACTROBAN 2% OINTMENT,MUPIROCIN,15,13765,5.26,23,Gsk Med,S1A,50483044,5099627053914
BACTROBAN 2% OINTMENT,MUPIROCIN,15,13765,5.26,23,Gsk Med,S1A,5099211003165,5099627053914
BACTROBAN/BETNOVATE/MICONAZOLE OINT ULM,MUPIROCIN/BETAMET/MICONAZ,30,,0.00,23,Unlicensed Medicines,S1A,,2200002778053
BAGBATH 8 WIPES,,30,,88.20,23,Green Cros,,5701247212502,5099627087254
BAL DIMERCAPROL AMPOULES 2ML,,12,,27.64,23,Abbott,,5016565111179,
BALANCE ACTIV BV GEL,,7,,7.02,23,Bbi Hc,,7315515010110,5099627959049
BALANCE ACTIV BV PESSARY,,7,,7.02,23,Bbi Hc,,5016973991172,5099627107983
BALMOSA CREAM ULM POA,CAMPH/MET SALIC/MENTH/CAP,40,,0.00,23,Unlicensed Medicines,S1A,,2200002787208
BALNEUM MEDICINAL BATH OIL ULM POA,SOYA OIL,200,,0.00,23,Unlicensed Medicines,S1A,,2200002782340
BALNEUM MEDICINAL BATH OIL ULM POA,SOYA OIL,500,,0.00,23,Unlicensed Medicines,S1A,,2200002794046
BALNEUM PLUS CREAM ULM POA,UREA/LAUROMACROGOLS,100,,0.00,23,Unlicensed Medicines,S1A,,2200002794916
BAMBEC 10MG TABS ULM POA,BAMBUTEROL,28,,0.00,0,Unlicensed Medicines,S1A,,2200002766548
BAMBEC 10MG TABS ULM POA,BAMBUTEROL,30,,0.00,0,Unlicensed Medicines,S1A,,2200002842204
BANDAGE FASTENERS,,100,,9.90,23,Brayhealth,,5014958025003,5099627718141
BANEOCIN POWDER ULM POA,NEOMYCIN/BACITRACIN,10,,0.00,23,Unlicensed Medicines,S1A,,2200002780841
BARACLUDE 0.05MG/ML ORAL SOLN,ENTECAVIR,210,88733,620.48,0,Bms Pharm,S1A,5012712003694,5099627532457
BARACLUDE 0.05MG/ML ORAL SOLN,ENTECAVIR,210,88733,620.48,0,Bms Pharm,S1A,8027950502134,5099627532457
BARACLUDE 0.5MG TABS,ENTECAVIR,30,88700,228.28,0,Bms Pharm,S1A,5012712003670,5099627126670
BARACLUDE 0.5MG TABS,ENTECAVIR,30,88700,228.28,0,Bms Pharm,S1A,8027950502080,5099627126670
BARACLUDE 0.5MG TABS ORIGINALIS,ENTECAVIR,30,89000,221.37,0,Originalis,S1A,8719923005574,5099627920117
BARACLUDE 0.5MG TABS PCO,ENTECAVIR,30,89049,221.43,0,Pco,S1A,5391511116829,5099627420099
BARACLUDE 1MG TABS,ENTECAVIR,30,88732,230.67,0,Bms Pharm,S1A,5012712003687,5099627082013
BARACLUDE 1MG TABS,ENTECAVIR,30,88732,230.67,0,Bms Pharm,S1A,8027950502103,5099627082013
BARD 050802 MCGUIRE URINAL,,1,77770,101.50,0,Bard,,5017462039498,5099627201568
BARD 050803 MCGUIRE URINAL,,1,77770,101.50,0,Bard,,5017462039528,5099627201575
BARD 050804 MCGUIRE URINAL,,1,77770,101.50,0,Bard,,5017462039559,5099627201582
BARD 150111 URISLEEVE LEG BAG HOLDSMALL,,4,93615,9.54,0,Bard,,5017462095449,5099627515207
BARD 150121 URISLEEVE LEG BAG HOLDER MED,,4,93615,9.54,0,Bard,,5017462095470,5099627515214
BARD 150121 URISLEEVE LEG BAG HOLDER MED,,4,93615,9.54,0,Bard,,5703936096172,5099627515214
BARD 150131 URISLEEVE LEG BAG HOLD LGE,,4,93615,9.54,0,Bard,,5017462095500,5099627515375
BARD 150141 URISLEEVE LEG BAG HOLDEXLGE,,4,93615,9.54,0,Bard,,5017462113082,5099627515382
BARD 153509 DRAINAGE BAG LARGE 4L,,1,,7.73,0,Bard,,5017462053845,5099627609203
BARD 1637 AL CATHETER SILICONE ELSTOMTC,,1,77770,8.51,0,Bard,,,5099627201636
BARD 1647 2-WAY SILICONE ELASTOMER,,1,77770,8.51,0,Bard,,,5099627400268
BARD 1657 AL CATHETER SILICONE ELSTOMTC,,1,77770,8.25,0,Bard,,,5099627201643
BARD 1657 CATHETER SILICONE ELASTOMER,,10,77770,6.11,0,Bard,,,5099627160407
BARD 1667 2-WAY SILICONE ELASTOMER,,30,77770,8.25,0,Bard,,,5099627201674
BARD 561012 12CH SUPRAPUBIC CATH,,5,,174.24,0,Bard,,,5099627236638
BARD 561016 16CH SUPRAPUBIC CATH,,5,,148.94,0,Bard,,,5099627236645
BARD 600532 MCGUIRE ADAPTOR/TUBING,,1,77770,13.70,0,Bard,,,5099627160315
BARD 8422 DRAINAGE BAG BED 2L X 50,,1,94003,1.71,0,Bard,,,5099627750707
BARD 8422 DRAINAGE BAG BED 2L X 50,,10,,17.10,0,Bard,,,5099627399357
BARD BFF5 FLIP FLOW CATH VALVE,,5,93496,15.38,0,Bard,,,5099627124010
BARD BFF5 FLIP FLOW CATHETER VALVE,,1,,3.07,0,Bard,,,5099627687508
BARD COMFASURE CATHET RETAIN STRAP ABDOM,,1,,5.28,0,Bard,,,5099627971140
BARD COMFASURE CATHET RETAIN STRAP ADULT,,1,,5.28,0,Bard,,,5099627969055
BARD COMFASURE CATHET RETAIN STRAP SML,,1,,5.28,0,Bard,,,5099627969062
BARD COMFASURE FOLEY CATH SECURE AB3405,,5,93282,17.02,0,Bard,,,5099627535267
BARD COMFASURE FOLEY CATH SECURE AD3403,,5,93282,17.02,0,Bard,,,5099627398237
BARD COMFASURE FOLEY CATH SECURE SM3404,,5,93282,17.02,0,Bard,,,5099627398220
BARD D0165PV08 CATHETER BARDEX PAED 08CH,,1,96660,8.68,0,Bard,,,5099627160353
BARD D0165PV10 CATHETER BARDEX PAED 10CH,,1,96660,8.68,0,Bard,,,5099627743587
BARD D0169LV12 CATHETER BARDCO 12CH,,1,96636,4.69,0,Bard,,5017462006049,5099627160339
BARD D0169LV14 CATHETER BARDCO 14CH,,1,96636,4.69,0,Bard,,5017462006070,5099627743594
BARD D0169LV16 CATHETER BARDCO 16CH,,1,96636,4.69,0,Bard,,5017462006100,5099627743617
BARD D0169LV18 CATHETER BARDCO 18CH,,1,96636,4.69,0,Bard,,5017462006131,5099627743624
BARD D0169LV20 CATHETER BARDCO 20CH,,1,96636,4.69,0,Bard,,,5099627743648
BARD D0169LV22 CATHETER BARDCO 22CH,,1,96636,4.69,0,Bard,,,5099627743655
BARD D1265AL12 CATHETER BARDCO-MATIC 12C,,1,96644,3.59,0,Bard,,5017462006285,5099627160346
BARD D1265AL14 CATHETER BARDCO-MATIC 14C,,1,96644,3.59,0,Bard,,5017462006315,5099627732741
BARD D1265AL16 CATHETER BARDCO-MATIC 16C,,1,96644,3.59,0,Bard,,5017462006346,5099627732758
BARD D1265AL18 CATHETER BARDCO-MATIC 18C,,1,96644,3.59,0,Bard,,,5099627732772
BARD D1265AL20 CATHETER BARDCO-MATIC 20C,,1,96644,3.59,23,Bard,,,5099627732796
BARD D1265AL22 CATHETER BARDCO-MATIC 22C,,1,96644,3.59,0,Bard,,,5099627732802
BARD D1265LV12 CATHETER BARDCO 12CH,,1,96628,3.14,0,Bard,,5017462006520,5099627201599
BARD D1265LV14 CATHETER BARDCO 14CH,,1,96628,3.14,0,Bard,,5017462006551,5099627732765
BARD D1265LV16 CATHETER BARDCO 16CH,,1,96628,3.14,0,Bard,,5017462006582,5099627732819
BARD D1265LV18 CATHETER BARDCO 18CH,,1,96628,3.14,0,Bard,,,5099627732895
BARD D1265LV20 CATHETER BARDCO 20CH,,1,96628,3.14,0,Bard,,5017462006643,5099627732857
BARD D1265LV22 CATHETER BARDCO 22CH,,1,96628,3.14,0,Bard,,,5099627732864
BARD D1265LV24 CATHETER BARDCO 24CH,,1,96628,3.14,0,Bard,,,5099627732871
BARD D1265LV26 CATHETER BARDCO 26CH,,1,96628,3.14,0,Bard,,,5099627732888
BARD D1266LV16 CATHETER BARDCO 16CH,,1,96628,3.14,0,Bard,,,5099627201605
BARD D1266LV18 CATHETER BARDCO 18CH,,1,96628,3.14,0,Bard,,,5099627732963
BARD D1266LV20 CATHETER BARDCO 20CH,,1,96628,3.14,0,Bard,,,5099627732970
BARD D1266LV22 CATHETER BARDCO 22CH,,1,96628,3.14,0,Bard,,,5099627732987
BARD D1266LV24 CATHETER BARDCO 24CH,,1,96628,3.14,0,Bard,,,5099627732994
BARD D1266LV26 CATHETER BARDCO 26CH,,1,96628,3.14,0,Bard,,,5099627733007
BARD D165812 CATHETER BARDEX ALL SILI 12,,1,96222,11.00,0,Bard,,5017462007879,5099627201612
BARD D165814 CATHETER BARDEX ALL SILI 14,,1,96222,11.00,0,Bard,,5017462007909,5099627742948
BARD D165816 CATHETER BARDEX ALL SILI 16,,1,96222,11.00,0,Bard,,5017462007930,5099627743488
BARD D165818 CATHETER BARDEX ALL SILI 18,,1,96222,11.00,0,Bard,,5017462007961,5099627743495
BARD D165820 CATHETER BARDEX ALL SILI 20,,1,96222,11.00,0,Bard,,5017462007992,5099627743501
BARD D165822 CATHETER BARDEX ALL SILI 22,,1,96222,11.00,0,Bard,,5017462008029,5099627743518
BARD D166112 2 WAY SILI FOLEYCATH 10ML12,,1,96652,10.54,0,Bard,,5017462094763,5099627483827
BARD D166114 2 WAY SILI FOLEYCATH 10ML14,,1,96652,10.54,0,Bard,,5017462094794,5099627743563
BARD D166116 2 WAY SILI FOLEYCATH 10ML16,,1,96652,10.54,0,Bard,,5017462094824,5099627743570
BARD D166816 CATHETER BARDEX ALL SILI 16,,1,96222,11.00,0,Bard,,5017462008326,5099627201629
BARD D166818 CATHETER BARDEX ALL SILI 18,,1,96222,11.00,0,Bard,,5017462008357,5099627743532
BARD D166820 CATHETER BARDEX ALL SILI 20,,1,96222,11.00,0,Bard,,5017462008388,5099627743549
BARD D166822 CATHETER BARDEX ALL SILI 22,,1,96222,11.00,0,Bard,,5017462008418,5099627743556
BARD D175808E LUBRIL SIL CATH 5 08CH,,1,93538,10.96,0,Bard,,5017462104110,5099627319492
BARD D175810E LUBRIL SIL CATH 5 10CH,,1,93538,10.96,0,Bard,,5017462104141,5099627406727
BARD D175812E LUBRIL SIL CATH10 12CH,,1,93525,11.13,0,Bard,,5017462104172,5099627318839
BARD D175814E LUBRIL SIL CATH10 14CH,,1,93525,11.13,0,Bard,,5017462104202,5099627318846
BARD D175816E LUBRIL SIL CATH10 16CH,,1,93525,11.13,0,Bard,,5017462104233,5099627318853
BARD D175818E LUBRIL SIL CATH10 18CH,,1,93525,11.13,0,Bard,,5017462104264,5099627318860
BARD D175820E LUBRIL SIL CATH10 20CH,,1,93525,11.13,0,Bard,,5017462104295,5099627318877
BARD D175822E LUBRIL SIL CATH10 22CH,,1,93525,11.13,0,Bard,,5017462104325,5099627318884
BARD D17585L12 LUBRISIL COMPR FOLEY TRAY,,1,94233,17.42,0,Bard,,,5099627890847
BARD D17585L14 LUBRISIL COMPR FOLEY TRAY,,1,94233,17.42,0,Bard,,,5099627077927
BARD D17585L16 LUBRISIL COMPR FOLEY TRAY,,1,94233,17.42,0,Bard,,,5099627106559
BARD D17585M12 LUBRISIL COMPR FOLEY TRAY,,1,94233,17.42,0,Bard,,,5099627846431
BARD D17585M14 LUBRISIL COMPR FOLEY TRAY,,1,94233,17.42,0,Bard,,,5099627961134
BARD D17585M16 LUBRISIL COMPR FOLEY TRAY,,1,94233,17.42,0,Bard,,,5099627638043
BARD D17585S12 LUBRISIL COMPR FOLEY TRAY,,1,94233,17.42,0,Bard,,,5099627918626
BARD D17585S14 LUBRISIL COMPR FOLEY TRAY,,1,94233,17.42,0,Bard,,,5099627604079
BARD D17585S16 LUBRISIL COMPR FOLEY TRAY,,1,94233,17.42,0,Bard,,,5099627636568
BARD D176112E LUBRIL SIL CATH10 FE 12CH,,1,93525,11.13,0,Bard,,5017462104387,5099627318983
BARD D176114E LUBRIL SIL CATH 10 FE 14CH,,1,93525,11.13,0,Bard,,5017462104448,5099627318990
BARD D176116E LUBRIL SIL CATH 10 FE 16CH,,1,93525,11.13,0,Bard,,5017462104417,5099627319003
BARD D176816E LUBRIL SIL CATH 30 16CH,,1,93538,10.96,0,Bard,,5017462104479,5099627319454
BARD D176818E LUBRIL SIL CATH 30 18CH,,1,93538,10.96,0,Bard,,5017462104509,5099627319461
BARD D176820E LUBRIL SIL CATH 30 20CH,,1,93538,10.96,0,Bard,,5017462104530,5099627319478
BARD D176822E LUBRIL SIL CATH 30 22CH,,1,93538,10.96,0,Bard,,5017462104561,5099627319485
BARD D1MT SGL USE DISP BED BAG 2L NSTERI,,10,93407,3.91,0,Bard,,,5099627384612
BARD D226308 BIOCATH 2 WAY FOLEY CAT 08C,,1,99090,9.81,0,Bard,,,5099627354394
BARD D226310 BIOCATH 2 WAY FOLEY CAT 10C,,1,99090,9.81,0,Bard,,,5099627733014
BARD D226412 BIOCATH 2 WAY FOLEY CATH 12,,1,99104,9.97,0,Bard,,5017462008531,5099627354400
BARD D226414 BIOCATH 2 WAY FOLEY CATH 14,,1,99104,9.97,0,Bard,,5017462008562,5099627733021
BARD D226416 BIOCATH 2 WAY FOLEY CATH 16,,1,99104,9.97,0,Bard,,5017462008593,5099627733038
BARD D226418 BIOCATH 2 WAY FOLEY CATH 18,,1,99104,9.97,0,Bard,,5017462008623,5099627733045
BARD D226420 BIOCATH 2 WAY FOLEY CATH 20,,1,99104,9.97,0,Bard,,5017462008654,5099627733052
BARD D226422 BIOCATH 2 WAY FOLEY CATH 22,,1,99104,9.97,0,Bard,,5017462008685,5099627733069
BARD D226512 BIOCATH 2 WAY FOLEY CATH 12,,1,96268,9.69,0,Bard,,5017462008777,5099627354417
BARD D226514 BIOCATH 2 WAY FOLEY CATH 14,,1,96268,9.69,0,Bard,,5017462008807,5099627733076
BARD D226516 BIOCATH 2 WAY FOLEY CATH 16,,1,96268,9.69,0,Bard,,5017462008838,5099627733083
BARD D226518 BIOCATH 2 WAY FOLEY CATH 18,,1,96268,9.69,0,Bard,,5017462008869,5099627733090
BARD D226520 BIOCATH 2 WAY FOLEY CATH 20,,1,96268,9.69,0,Bard,,5017462008890,5099627733106
BARD D226522 BIOCATH 2 WAY FOLEY CATH 22,,1,96268,9.69,0,Bard,,,5099627733113
BARD D226524 BIOCATH 2 WAY FOLEY CATH 24,,1,96268,9.69,0,Bard,,,5099627733175
BARD D226526 BIOCATH 2 WAY FOLEY CATH 26,,1,96268,9.69,0,Bard,,,5099627733182
BARD D22655S12 BIOCATH COMPR FOLEY TRAY,,1,94232,16.08,0,Bard,,,5099627967006
BARD D22655S14 BIOCATH COMPR FOLEY TRAY,,1,94232,16.08,0,Bard,,,5099627571579
BARD D22655S16 BIOCATH COMPR FOLEY TRAY,,1,94232,16.08,0,Bard,,,5099627245821
BARD D2265L12 BIOCATH COMPR FOLEY TRAY,,1,94232,16.08,0,Bard,,,5099627342186
BARD D2265L14 BIOCATH COMPR FOLEY TRAY,,1,94232,16.08,0,Bard,,,5099627518925
BARD D2265L16 BIOCATH COMPR FOLEY TRAY,,1,94232,16.08,0,Bard,,,5099627410007
BARD D2265M12 BIOCATH COMPR FOLEY TRAY,,1,94232,16.08,0,Bard,,,5099627967389
BARD D2265M14 BIOCATH COMPR FOLEY TRAY,,1,94232,16.08,0,Bard,,,5099627852531
BARD D2265M16 BIOCATH COMPR FOLEY TRAY,,1,94232,16.08,0,Bard,,,5099627525954
BARD D226612 BIOCATH 2 WAY FOLEY CATH 12,,1,96268,9.69,0,Bard,,5017462009019,5099627354424
BARD D226614 BIOCATH 2 WAY FOLEY CATH 14,,1,96268,9.69,0,Bard,,5017462009040,5099627733199
BARD D226616 BIOCATH 2 WAY FOLEY CATH 16,,1,96268,9.69,0,Bard,,5017462009071,5099627733205
BARD D226618 BIOCATH 2 WAY FOLEY CATH 18,,1,96268,9.69,0,Bard,,5017462009101,5099627733243
BARD D226620 BIOCATH 2 WAY FOLEY CATH 20,,1,96268,9.69,0,Bard,,,5099627733250
BARD D226622 BIOCATH 2 WAY FOLEY CATH 22,,1,96268,9.69,0,Bard,,,5099627733274
BARD D226624 BIOCATH 2 WAY FOLEY CATH 24,,1,96268,9.69,0,Bard,,,5099627733281
BARD D226626 BIOCATH 2 WAY FOLEY CATH 26,,1,96268,9.69,0,Bard,,,5099627733359
BARD D226812 AQUA HYD FEM FOLEY CATH 12,,1,96309,10.02,0,Bard,,5017462009255,5099627354431
BARD D226814 AQUA HYD FEM FOLEY CATH 14,,1,96309,10.02,0,Bard,,5017462009286,5099627733366
BARD D226816 AQUA HYD FEM FOLEY CATH 16,,1,96309,10.02,0,Bard,,5017462009316,5099627733373
BARD D226818 AQUA HYD FEM FOLEY CATH 18,,1,96309,10.02,0,Bard,,5017462009347,5099627733380
BARD D226820 AQUA HYD FEM FOLEY CATH 20,,1,96309,10.02,0,Bard,,5017462009378,5099627733397
BARD D226822 AQUA HYD FEM FOLEY CATH 22,,1,96309,10.02,0,Bard,,,5099627733441
BARD D226912 BIOCATH 2 WAY FOLEY CATH 12,,1,97061,9.81,0,Bard,,5017462009491,5099627354448
BARD D226914 BIOCATH 2 WAY FOLEY CATH 14,,1,97061,9.81,0,Bard,,5017462009521,5099627733465
BARD D226916 BIOCATH 2 WAY FOLEY CATH 16,,1,97061,9.81,0,Bard,,5017462009552,5099627733472
BARD D226918 BIOCATH 2 WAY FOLEY CATH 18,,1,97061,9.81,0,Bard,,5017462009583,5099627733489
BARD D226920 BIOCATH 2 WAY FOLEY CATH 20,,1,97061,9.81,0,Bard,,,5099627733496
BARD D226922 BIOCATH 2 WAY FOLEY CATH 22,,1,97061,9.81,0,Bard,,,5099627733502
BARD D2365 S AQUAFIL FOL CATHS 10ML 12CH,,1,93106,11.00,0,Bard,,,5099627755603
BARD D2365 S AQUAFIL FOL CATHS 10ML 14CH,,1,93106,11.00,0,Bard,,,5099627755672
BARD D2365 S AQUAFIL FOL CATHS 10ML 16CH,,1,93106,11.00,0,Bard,,,5099627755689
BARD D2365 S AQUAFIL FOL CATHS 10ML 18CH,,1,93106,11.00,0,Bard,,,5099627755696
BARD D2365 S AQUAFIL FOL CATHS 10ML 20CH,,1,93106,11.00,0,Bard,,,5099627755719
BARD D2365 S AQUAFIL FOL CATHS 10ML 22CH,,1,93106,11.00,0,Bard,,,5099627755726
BARD D23655S12 BARDIX COMPR FOLEY TRAY,,1,94230,17.39,0,Bard,,,5099627846943
BARD D23655S14 BARDIX COMPR FOLEY TRAY,,1,94230,17.39,0,Bard,,,5099627671477
BARD D23655S16 BARDIX COMPR FOLEY TRAY,,1,94230,17.39,0,Bard,,,5099627815949
BARD D2365L12 BARDIX COMPR FOLEY TRAY,,1,94230,17.39,0,Bard,,,5099627274296
BARD D2365L14 BARDIX COMPR FOLEY TRAY,,1,94230,17.39,0,Bard,,,5099627912570
BARD D2365L16 BARDIX COMPR FOLEY TRAY,,1,94230,17.39,0,Bard,,,5099627559669
BARD D2365M12 BARDIX COMPR FOLEY TRAY,,1,94230,17.39,0,Bard,,,5099627514880
BARD D2365M14 BARDIX COMPR FOLEY TRAY,,1,94230,17.39,0,Bard,,,5099627764865
BARD D2365M16 BARDIX COMPR FOLEY TRAY,,1,94230,17.39,0,Bard,,,5099627581028
BARD D2369 S AQUAFIL FOL CATHS 10ML 12CH,,1,93106,11.00,0,Bard,,,5099627755764
BARD D2369 S AQUAFIL FOL CATHS 10ML 14CH,,1,93106,11.00,0,Bard,,,5099627755818
BARD D2369 S AQUAFIL FOL CATHS 10ML 16CH,,1,93106,11.00,0,Bard,,,5099627755931
